,id_column,annotate_text,label,annotated_at
0,10881,<b>Raw:</b> @geobragged It’s more the ~2mn subscriber loss they’ve predicted for the current quarter that seems to be shocking Wall Street. I do think the share price plunge they are experiencing right now is a bit much though - should be some course correction maybe not to earlier levels.<br><b>Clean</b>: its more the 2mn subscriber loss theyve predicted for the current quarter that seems to be shocking wall street i do think the share price plunge they are experiencing right now is a bit much though should be some course correction maybe not to earlier levels,non_standard_english,2022-12-10 00:59:08
1,23345,"<b>Raw:</b> @yackzilon Great thread! I wonder why FFO has had a harder time to take off.

Every filmmaker friend I speak to wants capital, but doesn't want to ""manage a community""

Every #web3 cultural enthuasist wants to support the cinematic arts, but is taken aback at a film's general time to market https://t.co/V3WTU4hkwB<br><b>Clean</b>: great thread i wonder why ffo has had a harder time to take off every filmmaker friend i speak to wants capital but doesnt want to manage a community every cultural enthuasist wants to support the cinematic arts but is taken aback at a films general time to market",not-syntactic_standard_english,2022-12-10 00:59:23
2,18572,"<b>Raw:</b> John
Pallelai bedokwalk no49.misslohahhuat i john dont early morning come and tell write up.some of them and u has appointment in court with me and tell judge about articles how it landed in my hand.this one of https://t.co/xLmlBnsfnj name is john u are misslohahhuat is a monk.<br><b>Clean</b>: john pallelai bedokwalk no49 misslohahhuat i john dont early morning come and tell write up some of them and u has appointment in court with me and tell judge about articles how it landed in my hand this one of name is john u are misslohahhuat is a monk",,2022-12-10 00:59:28
3,14280,"<b>Raw:</b> @KotskiYT @JayMBurton Honestly the BTS Armys should be the ones you thank the most 
Your Butter livestream increased your sub count from 12k to 50k in a day<br><b>Clean</b>: honestly the bts armys should be the ones you thank the most your butter livestream increased your sub count from 12k to 50k in a day",non_standard_english,2022-12-10 00:59:39
4,4835,<b>Raw:</b> It’s true that our bodies were not designed for the kinds of stressor we face today. I got my left wrist paralysed for 6+ months. Just to found out that I need to let go things I can’t control. And enjoy the moment.<br><b>Clean</b>: its true that our bodies were not designed for the kinds of stressor we face today i got my left wrist paralysed for 6 months just to found out that i need to let go things i cant control and enjoy the moment,not-syntactic_standard_english,2022-12-10 00:59:52
5,7306,<b>Raw:</b> Until now di nagbabago Yung gusto ko...jelly ace lychee flavor with nata...damn! 😋 https://t.co/2cWQMpcBTi<br><b>Clean</b>: until now di nagbabago yung gusto ko jelly ace lychee flavor with nata damn,code-switched,2022-12-10 01:00:05
6,9196,<b>Raw:</b> CAN I KISS THE PPL WHO DECIDED ON THE SUITS? THE SHIPS ARE SAILING SO HARD RIGHT NOW GAHAHHAHA! #BTS  #BTSxGrammys<br><b>Clean</b>: can i kiss the ppl who decided on the suits the ships are sailing so hard right now gahahhaha,non_standard_english,2022-12-10 01:00:46
7,18794,"<b>Raw:</b> @BB_Swann I liked it a lot! Max and Eddie totally stole the show, though Will and Mike were totally sidelined this season. It's become so much bigger than kids on bikes solving a mystery. And I am thinking, a demagorgan should have eaten the parents because they aren't doing much. 😂😂<br><b>Clean</b>: i liked it a lot max and eddie totally stole the show though will and mike were totally sidelined this season its become so much bigger than kids on bikes solving a mystery and i am thinking a demagorgan should have eaten the parents because they arent doing much",full_standard_english,2022-12-10 01:01:01
8,20210,"<b>Raw:</b> @itsbecks12 @coolcatsnft 0x52B717E95dFFDd246f6ddC3351c713aa6ca9EA2a 

I will never forget the moment of pure ecstasy &amp; joy on 30 June, that fateful day I finally got to own my 1st @coolcatsnft with the help of the CC fam as well as merv &amp; clon for helping me reach that goal😭 forever etched in my heart💙 https://t.co/Lmq2bMTuOw<br><b>Clean</b>: 0x52b717e95dffdd246f6ddc3351c713aa6ca9ea2a i will never forget the moment of pure ecstasy and joy on 30 june that fateful day i finally got to own my 1st with the help of the cc fam as well as merv and clon for helping me reach that goal forever etched in my heart",not-syntactic_standard_english,2022-12-10 01:01:24
9,6087,"<b>Raw:</b> 2018.05.03Samsung washing machine 
三星洗衣机
My 1st washing machine in my life 
我的人生第一个洗衣机
Photographer:Susan 摄影师:陈淑贞 @ West Valley https://t.co/OflVapgwY8<br><b>Clean</b>: 2018 05 03samsung washing machine my 1st washing machine in my life photographersusan west valley",,2022-12-10 01:01:29
10,10592,<b>Raw:</b> @DEUXDOH well.. that shows how strong EXO is . even without support from F#+*+#* SM.. it survive &amp; still going strong after 10 YEARS!!<br><b>Clean</b>: well that shows how strong exo is even without support from f sm it survive and still going strong after 10 years,not-syntactic_standard_english,2022-12-10 01:01:43
11,4146,"<b>Raw:</b> Do and act on what you believe to be right, and you'll wake up the next morning feeling good about yourself."" #ninirudi<br><b>Clean</b>: do and act on what you believe to be right and youll wake up the next morning feeling good about yourself",full_standard_english,2022-12-10 01:01:51
12,16903,"<b>Raw:</b> “These Studio Monitors Sound INSANE!!!” - Edward Smith
Focal Alpha 50 EVO (SGD995 per pair) 5 inch Powered Studio Monitor / / Optimized low frequency extension, dynamic range, and sheer impact / / https://t.co/zWA0PBumnG https://t.co/Ok93KTj3AY<br><b>Clean</b>: these studio monitors sound insane edward smith focal alpha 50 evo sgd995 per pair 5 inch powered studio monitor optimized low frequency extension dynamic range and sheer impact",,2022-12-10 01:01:55
13,10580,<b>Raw:</b> @LynseyBurns8 Good morning to the people who always  say good morning and who watching this mesej<br><b>Clean</b>: good morning to the people who always say good morning and who watching this mesej,non_standard_english,2022-12-10 01:02:02
14,9339,<b>Raw:</b> The jobs to be done for the edit buttom for an ordinary person like me is to correct spelling mistakes and edit if I get the context wrong. Please make the edit button a reality cc @twitter<br><b>Clean</b>: the jobs to be done for the edit buttom for an ordinary person like me is to correct spelling mistakes and edit if i get the context wrong please make the edit button a reality cc,non_standard_english,2022-12-10 01:02:08
15,1858,"<b>Raw:</b> @NetsDaily Can you please also help BKN players to vote NBA allstar 😔 
#KevinDurant #NBAAllStar<br><b>Clean</b>: can you please also help bkn players to vote nba allstar",non_standard_english,2022-12-10 01:02:21
16,3671,"<b>Raw:</b> Comic addresses 'victimhood -complex' through his performance
Imagine u being rich and going down to white family in poverty and shouting 'white privilege' 
-usually the loudest voice in room are wrong and we need to fight back. Because they r wrong

https://t.co/yliq5FJOIN<br><b>Clean</b>: comic addresses victimhood complex through his performance imagine u being rich and going down to white family in poverty and shouting white privilege usually the loudest voice in room are wrong and we need to fight back because they r wrong",non_standard_english,2022-12-10 01:02:29
17,16492,<b>Raw:</b> Not sure I see a Taiwan connection here. More about laying the ground for more active PLA intervention in support of the CCP’s extra-territorial interests further afield. Hope Honiara is taking note.<br><b>Clean</b>: not sure i see a taiwan connection here more about laying the ground for more active pla intervention in support of the ccps extra territorial interests further afield hope honiara is taking note,non_standard_english,2022-12-10 01:02:52
18,2305,<b>Raw:</b> @venive3 YAYYYYY i knew u could do it 🤍🤍 good job!! &lt;3 hope u have fun ^^<br><b>Clean</b>: yayyyyy i knew u could do it good job lt3 hope u have fun,non_standard_english,2022-12-10 01:02:55
