,id,date,rawContent,cleaned_content,english_relative_frequency
4,5,2022-01-01 23:52:58+00:00,@roli4eva Indeed .... Luca didn't have a villian either but Encanto was a better watch,indeed luca didnt have a villian either but encanto was a better watch,0.7692307692307693
17,18,2022-01-01 23:44:44+00:00,New Years sex &gt;&gt;&gt;&gt;&gt;&gt;&gt; ❤️🥰,new years sex gtgtgtgtgtgtgt,0.75
76,77,2022-01-01 23:12:39+00:00,@YaniqueJLambert Bax di New Year a bax we inna wi face.,bax di new year a bax we inna wi face,0.7
77,78,2022-01-01 23:11:57+00:00,Happy New Year Riccardo 🎉 🥂 🍾 🙏 https://t.co/X86KQTFA1Y,happy new year riccardo,0.75
97,98,2022-01-01 22:52:55+00:00,Waist bead dem a get tight enuh 🥲,waist bead dem a get tight enuh,0.7142857142857143
77,178,2022-01-02 22:57:55+00:00,"@jossysmithscott @chantipantzi Drax Hall, St. Ann",drax hall st ann,0.75
80,181,2022-01-02 22:56:55+00:00,"My best wishes for 2022 to all my contacts and followers of this site. Follow art, let it come inside you and pass it on. Mis mejores deseos para 2022 a todos mis contactos y seguidores de este sitio. Abreven del arte, háganlo suyo y pasen su vibra. https://t.co/DWuXEp2aDK",my best wishes for 2022 to all my contacts and followers of this site follow art let it come inside you and pass it on mis mejores deseos para 2022 a todos mis contactos y seguidores de este sitio abreven del arte háganlo suyo y pasen su vibra,0.717391304347826
82,183,2022-01-02 22:53:20+00:00,Jah know. Quarter century https://t.co/XnmqUfJKYl,jah know quarter century,0.75
21,222,2022-01-03 23:44:31+00:00,"@StruckaBoss Mi serious mon mi gad 
Dem Affi guh link the bank 🏦",mi serious mon mi gad dem affi guh link the bank,0.7272727272727273
87,288,2022-01-03 23:02:32+00:00,You b^%ches weird asf I must say 😩🍃,you bches weird asf i must say,0.7142857142857143
15,316,2022-01-04 23:53:35+00:00,@TheTruthHurtDem Radcliffe is working with the JUTC already.,radcliffe is working with the jutc already,0.7142857142857143
22,323,2022-01-04 23:50:18+00:00,Rasta a draw chune https://t.co/imzIog8CEu,rasta a draw chune,0.75
67,368,2022-01-04 23:26:39+00:00,"Masicka 438 in December 
The Weeknd Dawn FM this Friday 
🔥🔥🔥",masicka 438 in december the weeknd dawn fm this friday,0.7777777777777778
74,375,2022-01-04 23:21:52+00:00,@LaingDenton Lol I loveeeeee it .,lol i loveeeeee it,0.75
45,446,2022-01-05 23:31:38+00:00,Ik a nigga that will do them form 5gran https://t.co/ltB1ROztES,ik a nigga that will do them form 5gran,0.75
52,453,2022-01-05 23:29:02+00:00,@bkm_876 dem time deh me park me car,dem time deh me park me car,0.7142857142857143
61,462,2022-01-05 23:24:28+00:00,@DatTallUteWes Yikes!!! And JUTC bus fare is still $100 👀😁😂😅,yikes and jutc bus fare is still 100,0.7142857142857143
72,473,2022-01-05 23:14:27+00:00,Yow unuh memba when Portmore coaster bus used to actually drive with AC ??,yow unuh memba when portmore coaster bus used to actually drive with ac,0.7692307692307693
52,553,2022-01-06 23:19:13+00:00,Just a dash out like them whoring gyal🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ https://t.co/zsPdoDakiz,just a dash out like them whoring gyal,0.75
53,554,2022-01-06 23:19:12+00:00,Yo unu bill lmfao https://t.co/0TDcXeT9yF,yo unu bill lmfao,0.75
58,559,2022-01-06 23:17:44+00:00,@NeeNee_KayKellz Talk truth uncle tuffton need two young girl enuh,talk truth uncle tuffton need two young girl enuh,0.7777777777777778
69,570,2022-01-06 23:08:13+00:00,@__Aphroditeee_ One thing wid fren. She go show har batty jaw dem. As small as dem are. 😂😍,one thing wid fren she go show har batty jaw dem as small as dem are,0.75
90,591,2022-01-06 22:53:22+00:00,"Nazz a wuk badness smooth like Andres.. Iniesta, di miggle man! Class act, nah stop 🔥

Bellin real bad nuh",nazz a wuk badness smooth like andres iniesta di miggle man class act nah stop bellin real bad nuh,0.7368421052631579
99,600,2022-01-06 22:47:04+00:00,And now y’all hang up lol…wooooowzers,and now yall hang up lol wooooowzers,0.7142857142857143
0,601,2022-01-07 23:57:51+00:00,"Musicphill promotion #@vybzkartelvine @backayardlive @roots96fmja #blessed earth day #vybzkartel #Teacha#adijapalmer #Greatest reggae/Dancehall artist#Kingston Jamaica 🇯🇲🇯🇲🇯🇲 @ Kingston, Jamaica https://t.co/hqIiyt455M",musicphill promotion earth day reggaedancehall artist jamaica kingston jamaica,0.7777777777777778
3,704,2022-01-08 23:58:39+00:00,@dreamvillainess 👀 who's the unu please?,whos the unu please,0.75
