,id,date,rawContent,cleaned_content,english_relative_frequency
88,189,2022-01-02 22:48:33+00:00,@ShavarrOfficial Yzt mi bredda,yzt mi bredda,0.3333333333333333
95,396,2022-01-04 23:00:16+00:00,Anuh romzii dis ? https://t.co/TcH6GK0C9D,anuh romzii dis,0.3333333333333333
79,880,2022-01-09 23:00:28+00:00,"Porque mejor no buscan unos caballos lo enlazan y lo tiran abajo, pendejos... https://t.co/mmA6GsQoqz",porque mejor no buscan unos caballos lo enlazan y lo tiran abajo pendejos,0.3076923076923077
58,1059,2022-01-11 23:21:28+00:00,Waiiitttt a minuteeee https://t.co/NHwxgrzAwb,waiiitttt a minuteeee,0.3333333333333333
81,1082,2022-01-11 23:03:14+00:00,"@juditvalderrama Es muy cierto, además logran ver a cada personaje más que desde la opinión política o historica como seres humanos con errores y virtudes.",es muy cierto además logran ver a cada personaje más que desde la opinión política o historica como seres humanos con errores y virtudes,0.375
45,1346,2022-01-14 23:14:26+00:00,Mhm yh man https://t.co/17XeJB0ijv,mhm yh man,0.3333333333333333
93,1594,2022-01-16 22:38:45+00:00,Diggs got gashed,diggs got gashed,0.3333333333333333
13,1614,2022-01-17 23:50:18+00:00,@lizzielevy @jaevionn Suh mi seh!,suh mi seh,0.3333333333333333
67,1668,2022-01-17 22:53:57+00:00,"Defina está cuenta con una palabra, empiezo yo:
FASTIDIOSA ☺️😻😉😘",defina está cuenta con una palabra empiezo yo fastidiosa,0.3333333333333333
24,2725,2022-01-28 23:25:40+00:00,@M_Bling1 Sumn waa change,sumn waa change,0.3333333333333333
56,2757,2022-01-28 22:41:16+00:00,@jahmekyagyal Problem deh deh 🤣😂😅,problem deh deh,0.3333333333333333
74,3375,2022-02-03 22:30:13+00:00,@CarvellWilliams @DeastMusic @davidlxndr @rio_dan1 @ThatThickChick Respect enuh bro,respect enuh bro,0.3333333333333333
10,3411,2022-02-04 23:52:28+00:00,jah jah yo https://t.co/k0CaYwmUbV,jah jah yo,0.3333333333333333
34,4535,2022-02-15 23:27:55+00:00,@temptess Jah know mumz,jah know mumz,0.3333333333333333
28,4629,2022-02-16 23:40:43+00:00,@XXL DWHAP AND BUSSIN,dwhap and bussin,0.3333333333333333
93,5194,2022-02-21 22:16:57+00:00,XTreme sports enuh https://t.co/O8fdvoycfC,xtreme sports enuh,0.3333333333333333
