,id,date,rawContent,cleaned_content,english_relative_frequency
52,53,2022-01-01 23:27:27+00:00,24! https://t.co/y164ABIAvR,24,0.0
79,80,2022-01-01 23:09:42+00:00,@Jazebo_ Gyal dem papi,gyal dem papi,0.0
0,101,2022-01-02 23:59:16+00:00,AYYY YOOOO😭 https://t.co/E7lnWUcwiL,ayyy yoooo,0.0
1,102,2022-01-02 23:58:46+00:00,BRAP!!!!!!!!!!! https://t.co/F25sc1zoDG,brap,0.0
17,118,2022-01-02 23:47:38+00:00,Loooooool https://t.co/APSel2yan6,loooooool,0.0
5,206,2022-01-03 23:53:37+00:00,Smh,smh,0.0
28,229,2022-01-03 23:37:42+00:00,LMAOOO https://t.co/slnmh1HMrk,lmaooo,0.0
85,286,2022-01-03 23:03:17+00:00,@asanamami Bruh LMAOOO,bruh lmaooo,0.0
88,289,2022-01-03 23:02:31+00:00,Jah jah https://t.co/dZhgcQBwux,jah jah,0.0
95,296,2022-01-03 22:58:15+00:00,sheesh…. https://t.co/SqCgpUsFrB,sheesh,0.0
45,346,2022-01-04 23:37:47+00:00,Ayyyyyeeee!🤦‍♀️🤦‍♀️ https://t.co/0REP7x5auZ,ayyyyyeeee,0.0
13,414,2022-01-05 23:52:37+00:00,Choppa!! https://t.co/xKOvKzPj58,choppa,0.0
33,434,2022-01-05 23:39:51+00:00,@virgochyktessie WUL DEM SLIMMAZZZ 🔥🔥🔥🔥🔥🔥,wul dem slimmazzz,0.0
66,467,2022-01-05 23:20:13+00:00,@QueenTalk876 Zeen,zeen,0.0
98,499,2022-01-05 22:57:06+00:00,"@Owenpalmerems Wow,gruesome",wowgruesome,0.0
11,512,2022-01-06 23:50:30+00:00,100% https://t.co/T3N3WS0JDl,100,0.0
60,561,2022-01-06 23:16:04+00:00,Fuckry https://t.co/aHlIdkw1gN,fuckry,0.0
91,592,2022-01-06 22:53:11+00:00,@AmThaBabe Mooood,mooood,0.0
78,679,2022-01-07 22:43:09+00:00,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Jah jah https://t.co/9C3Z5OPj1T",jah jah,0.0
52,853,2022-01-09 23:26:59+00:00,LMAOOO,lmaooo,0.0
25,926,2022-01-10 23:19:18+00:00,"Lonely6ix 👌🔥
#trending 
#likes 
#follower 
#lonely6ix https://t.co/a7bfTRR3Da",lonely6ix,0.0
48,949,2022-01-10 22:57:58+00:00,Bruh https://t.co/nmxGfhqGOP,bruh,0.0
80,1081,2022-01-11 23:03:51+00:00,@jamaicant__ Hhmmmm,hhmmmm,0.0
84,1185,2022-01-12 22:24:44+00:00,FNRG https://t.co/J39rqa1DvV,fnrg,0.0
47,1248,2022-01-13 23:23:22+00:00,@wellcharli Twinnnnemmmm,twinnnnemmmm,0.0
36,1337,2022-01-14 23:26:24+00:00,@JamaicaObserver Kmft,kmft,0.0
78,1379,2022-01-14 22:28:49+00:00,@Ecsullie FML.,fml,0.0
0,1401,2022-01-15 23:51:49+00:00,R9 &gt;&gt;&gt;&gt;&gt; https://t.co/PMJx2nYtIN,r9 gtgtgtgtgt,0.0
13,1414,2022-01-15 23:34:03+00:00,@langospriv Yaaaaay,yaaaaay,0.0
17,1418,2022-01-15 23:31:46+00:00,LMMMAAAOOOOO https://t.co/VGDuAysg3L,lmmmaaaooooo,0.0
25,1426,2022-01-15 23:17:03+00:00,@asanamami @MacNealLashley SHORTYYYYY,shortyyyyy,0.0
39,1440,2022-01-15 23:04:32+00:00,@httpsjhey Rightttt,rightttt,0.0
6,1507,2022-01-16 23:55:00+00:00,@emma_belle24 Tonx mumz !!!,tonx mumz,0.0
11,1512,2022-01-16 23:49:27+00:00,@MsAmbiguous Nneks 🖤🖤🖤,nneks,0.0
39,1540,2022-01-16 23:25:36+00:00,Labrishに写真を投稿しましたhttps://t.co/P4WsnTEkTV,labrish,0.0
98,1599,2022-01-16 22:26:50+00:00,@ShenaeCurry Shenae SKSKSKSKSKSKS https://t.co/9J0yY9HLsx,shenae sksksksksksks,0.0
79,1680,2022-01-17 22:39:02+00:00,SpurTree 👀,spurtree,0.0
5,1706,2022-01-18 23:53:40+00:00,Ahhhh 🥺🥺🥺 https://t.co/Kyw2DFmSyR,ahhhh,0.0
65,1766,2022-01-18 22:42:33+00:00,@craigburley Dwrcl,dwrcl,0.0
71,1772,2022-01-18 22:30:45+00:00,#JFDKitchen fione 🔥😍 https://t.co/Z7sPcq02jT,fione,0.0
0,1801,2022-01-19 23:59:49+00:00,@wongagyal yasss,yasss,0.0
45,1846,2022-01-19 23:12:51+00:00,Thissssss. Fukkin Thisssss! https://t.co/ik1S33EEiY,thissssss fukkin thisssss,0.0
44,1945,2022-01-20 23:01:23+00:00,🌺sheesh🇯🇲 https://t.co/ZRDZo3kHGI,sheesh,0.0
55,2056,2022-01-21 23:11:50+00:00,@shakovic93 Hahahaha https://t.co/itEVRE0kYe,hahahaha,0.0
64,2065,2022-01-21 23:00:02+00:00,@shrimpdon_ LMAOOOO 🤣🤣🤣🤣🤣 https://t.co/siVURidLMP,lmaoooo,0.0
68,2069,2022-01-21 22:55:00+00:00,@Rvssiancfc Loool jah jah,loool jah jah,0.0
77,2078,2022-01-21 22:48:53+00:00,Lmfaooooo omgggf,lmfaooooo omgggf,0.0
30,2131,2022-01-22 23:36:52+00:00,@yohittaj Periodt!,periodt,0.0
55,2256,2022-01-23 23:24:25+00:00,Pleaaaaassseeeeeeee #Rams,pleaaaaassseeeeeeee,0.0
60,2261,2022-01-23 23:21:30+00:00,Bruh https://t.co/YG5dyWj6xy,bruh,0.0
5,2306,2022-01-24 23:57:49+00:00,@deme_tweets Bredda,bredda,0.0
48,2449,2022-01-25 23:12:10+00:00,@im_soul_reaper @nkkolo87 WWWW,wwww,0.0
30,2531,2022-01-26 23:37:36+00:00,toughlookingmcguy... https://t.co/d5pvHGwAcU,toughlookingmcguy,0.0
43,2544,2022-01-26 23:30:44+00:00,"@LeftosGer @StonerGuitars_ @opensea @Prettylil_Lola @xTheMostKnownx @ObserveME97 @RicardoPorter7
@MonkishRebel
0xD73F313e8Cdc38916c9257a8670B0437E76aE5A5",0xd73f313e8cdc38916c9257a8670b0437e76ae5a5,0.0
64,2665,2022-01-27 23:13:14+00:00,LMFAOOOO https://t.co/eVjwPnULDr,lmfaoooo,0.0
90,2691,2022-01-27 22:39:42+00:00,@7EYRW @N0TURBITCH Heyyyyy 😊 https://t.co/gJuy73iiAE,heyyyyy,0.0
0,2701,2022-01-28 23:59:23+00:00,@xxxxShanziixxxx 10pm,10pm,0.0
40,2741,2022-01-28 23:01:25+00:00,Wendy’s hamtastic https://t.co/wMUrsaqhzT,wendys hamtastic,0.0
54,2755,2022-01-28 22:43:41+00:00,Damnnn https://t.co/CgQoR3cCIZ,damnnn,0.0
57,2758,2022-01-28 22:40:39+00:00,Bennatshitover twerkit,bennatshitover twerkit,0.0
59,2760,2022-01-28 22:37:27+00:00,Damnnn https://t.co/XuN9lBUQky,damnnn,0.0
5,3006,2022-01-31 23:53:07+00:00,Supm inna supm 😇 https://t.co/gfCPiZeWIs,supm inna supm,0.0
6,3007,2022-01-31 23:52:56+00:00,Hmmmm. https://t.co/PTNlmOAKGL,hmmmm,0.0
91,3092,2022-01-31 22:52:42+00:00,2x0=0 https://t.co/33g9mGIT8p,2x00,0.0
5,3206,2022-02-02 23:53:58+00:00,NCBCM 🤝@ncbja,ncbcm,0.0
27,3228,2022-02-02 23:27:19+00:00,O2.02.2022,o2 02 2022,0.0
29,3230,2022-02-02 23:26:46+00:00,Lool @EXTRA_ordiinary https://t.co/8NhxomNbzh,lool,0.0
70,3271,2022-02-02 22:51:00+00:00,@TaniaJat Iloveyou❣❣❣,iloveyou,0.0
4,3305,2022-02-03 23:56:40+00:00,@KadeejahH__ Brawlin tbh.,brawlin tbh,0.0
55,3356,2022-02-03 22:55:03+00:00,5:55,555,0.0
85,3386,2022-02-03 22:22:24+00:00,Kmt,kmt,0.0
0,3401,2022-02-04 23:57:51+00:00,LMFAOOOOOOOOO https://t.co/K8FP8llykj,lmfaooooooooo,0.0
16,3417,2022-02-04 23:48:09+00:00,@itzDanzi Looool,looool,0.0
65,3466,2022-02-04 22:57:31+00:00,Smh https://t.co/Wc6LESqFdh,smh,0.0
8,3509,2022-02-05 23:50:45+00:00,Bredda. Kmt. https://t.co/rebdisYXF7,bredda kmt,0.0
36,3537,2022-02-05 23:14:55+00:00,Aaahhhmazing 👌 👌 https://t.co/yjn9MaHWAX,aaahhhmazing,0.0
90,3591,2022-02-05 21:58:02+00:00,@Dark_Emperorr Loool,loool,0.0
24,3625,2022-02-06 23:37:08+00:00,@someone23401 YOOOO 💀 https://t.co/g77ON5ZyW6,yoooo,0.0
17,3718,2022-02-07 23:34:12+00:00,"https://t.co/Cn2CEkpP1f
18764766713 https://t.co/wRqVmS1Qi3",18764766713,0.0
51,3752,2022-02-07 22:56:22+00:00,@AmThaBabe Yf 😂😂,yf,0.0
58,3759,2022-02-07 22:50:59+00:00,@The_MlsfIt Richie!,richie,0.0
31,3832,2022-02-08 23:19:31+00:00,🚗💨💨💨💨💨 @_leannedc @21Tenacion vamanos,vamanos,0.0
36,3837,2022-02-08 23:16:19+00:00,@KemeshaSwaby Popeye's,popeyes,0.0
56,3857,2022-02-08 22:52:29+00:00,Hahahaha https://t.co/YXUcjlV4Yh,hahahaha,0.0
79,3880,2022-02-08 22:21:27+00:00,4 https://t.co/qIkXvMuygz,4,0.0
12,3913,2022-02-09 23:51:00+00:00,@sheridonck Mandeville,mandeville,0.0
33,3934,2022-02-09 23:29:51+00:00,@USeeWhereBradAt BAEEEE!!!!,baeeee,0.0
99,4000,2022-02-09 22:33:01+00:00,@DRealNikkiM @lr3nz01 Dwl,dwl,0.0
33,4034,2022-02-10 23:17:19+00:00,@darealjelii Dwl,dwl,0.0
73,4074,2022-02-10 22:36:53+00:00,@freshniq @CruffBsc Yeaaaaa,yeaaaaa,0.0
95,4096,2022-02-10 22:17:43+00:00,@rap_onika oou 🅱️ussin,oou ussin,0.0
23,4124,2022-02-11 23:17:26+00:00,LOOOOOOL https://t.co/RS8LCPflLL,looooool,0.0
43,4144,2022-02-11 22:54:43+00:00,@GabriellaShari @essKbee Kmt,kmt,0.0
3,4204,2022-02-12 23:52:11+00:00,"12, 11, 3 https://t.co/WXcTjuM8OW",12 11 3,0.0
44,4245,2022-02-12 23:13:30+00:00,Oomf? https://t.co/V7fVbWgwGQ,oomf,0.0
82,4283,2022-02-12 22:42:55+00:00,Lmaooo https://t.co/N3jyrPpStj,lmaooo,0.0
11,4312,2022-02-13 23:52:04+00:00,OBJ,obj,0.0
