,id,date,rawContent,cleaned_content,english_relative_frequency
5,306,2022-01-04 23:57:49+00:00,"Que servicio e imagen le estamos dando a turismo, @ATP_panama https://t.co/npqDcHUkCg",que servicio e imagen le estamos dando a turismo,0.4444444444444444
13,514,2022-01-06 23:49:48+00:00,"Es deber del Presidente sacar a estas distribuidoras eléctricas y remplazar a esa entidad que superviza el servicio, @AsepPanama que son complices pacivos... https://t.co/yS8MN8AroH",es deber del presidente sacar a estas distribuidoras eléctricas y remplazar a esa entidad que superviza el servicio que son complices pacivos,0.45454545454545453
38,1239,2022-01-13 23:29:40+00:00,Gwan hold di p*ssy dem yeng.,gwan hold di p ssy dem yeng,0.42857142857142855
65,2166,2022-01-22 23:20:12+00:00,FORTIS CADERE CEDERE NON POTEST 💜🤍 https://t.co/JiZQxp1koX,fortis cadere cedere non potest,0.4
16,2217,2022-01-23 23:49:20+00:00,Him haffi guh check Bert’s a Mawning https://t.co/TFZ6Z1383r,him haffi guh check berts a mawning,0.42857142857142855
83,2584,2022-01-26 22:50:03+00:00,@diegomunoz75 Hace al menos 5 clásicos (incluido éste) que Nacional en vez de jugar al fútbol se dedica a que Peñarol no juegue.,hace al menos 5 clásicos incluido éste que nacional en vez de jugar al fútbol se dedica a que peñarol no juegue,0.42857142857142855
99,2700,2022-01-27 22:33:42+00:00,Ital food slap stillz enuh,ital food slap stillz enuh,0.4
59,5460,2022-02-24 22:46:37+00:00,Yaaaa Jamaica kfc is booomin🔥,yaaaa jamaica kfc is booomin,0.4
97,7398,2022-03-15 22:12:08+00:00,Beenie Man Reinvents Himself With Shenseea's 'Henkel Glue' Collab https://t.co/FUUXGfwxDm,beenie man reinvents himself with shenseeas henkel glue collab,0.4444444444444444
19,8220,2022-03-24 23:45:01+00:00,@_uniquelylana @_axingj @Jhambrizco_ @Der876LifeStyle Lool me dven waa see,lool me dven waa see,0.4
97,9698,2022-04-07 22:49:10+00:00,Estoy seguro que la @AsepPanama esta emplanillada en esos monopolios.. https://t.co/pfLlSA2Twz,estoy seguro que la esta emplanillada en esos monopolios,0.4444444444444444
64,10365,2022-04-14 22:57:42+00:00,"MIL
JetBlue
Mercury
Mint
Sygnus
LASM, LASD https://t.co/7yC2mQJasc",mil jetblue mercury mint sygnus lasm lasd,0.42857142857142855
49,10550,2022-04-16 23:14:33+00:00,"No vendo contenido y nunca voy a vender, fastidiosos.",no vendo contenido y nunca voy a vender fastidiosos,0.4444444444444444
0,11701,2022-04-28 23:58:28+00:00,Aye gyal yuh waa wata?,aye gyal yuh waa wata,0.4
25,11926,2022-04-30 23:36:48+00:00,Badmind unnuh cyaa stop we.,badmind unnuh cyaa stop we,0.4
22,12723,2022-05-08 23:44:38+00:00,"Pov: 
You a Gyal Theif
🌬️💯",pov you a gyal theif,0.4
17,13118,2022-05-12 23:49:08+00:00,"Controladores aéreos de Jamaica tienen en jaque al país completo. 12 mil turistas a la deriva, sin vuelos ni claridad de lo que pase mañana. Aquí estamos con muchos chilenos en las mismas",controladores aéreos de jamaica tienen en jaque al país completo 12 mil turistas a la deriva sin vuelos ni claridad de lo que pase mañana aquí estamos con muchos chilenos en las mismas,0.46875
95,13296,2022-05-13 23:03:48+00:00,@brwnin_her @ambrosia_omG Long time dem gimmie dem feelings deh,long time dem gimmie dem feelings deh,0.42857142857142855
44,14845,2022-05-29 23:27:59+00:00,"Lejos de hacerme olvidar mis problemas, el cannabis me ayuda a pensar en cómo resolverlos✨ https://t.co/3jhJM2cBLv",lejos de hacerme olvidar mis problemas el cannabis me ayuda a pensar en cómo resolverlos,0.4666666666666667
8,15009,2022-05-31 23:55:00+00:00,Boop ina uh head gyal🤣 https://t.co/PPhv8uwLrU,boop ina uh head gyal,0.4
14,16415,2022-06-14 23:45:07+00:00,Unu Lowe Dexta alone kmft,unu lowe dexta alone kmft,0.4
93,19094,2022-07-10 22:30:38+00:00,Yk yuh bagga bagga tho 😂💀 https://t.co/GkDfTk9meE,yk yuh bagga bagga tho,0.4
77,19278,2022-07-12 22:48:12+00:00,FRUS-FUCKING-TRATED Dwaagggggggg [screams],frus fucking trated dwaagggggggg screams,0.4
38,19339,2022-07-13 23:38:40+00:00,@IamBane16 @chenae876 Gwaan guh siddung.  Bout boo...,gwaan guh siddung bout boo,0.4
73,19574,2022-07-15 23:00:52+00:00,@7thletterja Nuff free money deh deh!,nuff free money deh deh,0.4
62,19963,2022-07-19 23:36:29+00:00,@BwoyaTingz Kareem... Kareem... why yuh dweet https://t.co/Nezc8xJaTP,kareem kareem why yuh dweet,0.4
20,20021,2022-07-20 23:42:45+00:00,Vayan a trabajar y dejen de chupar la teta del gobierno y pagado con nuestros impuestos.. Coñoooo https://t.co/8yNOuCkVmc,vayan a trabajar y dejen de chupar la teta del gobierno y pagado con nuestros impuestos coñoooo,0.4117647058823529
24,20225,2022-07-22 23:40:04+00:00,"Si los Ministros de turno, @MIDAPma @aduanaspanama, @DGIpma revisaran los precios de venta y no permitieran especulaciones, otro gallo canta.. https://t.co/CXOE1Lo85N",si los ministros de turno revisaran los precios de venta y no permitieran especulaciones otro gallo canta,0.4117647058823529
93,20294,2022-07-22 22:32:39+00:00,Siempre y cuando como y deje comer.. https://t.co/iSEMSY1Y2N,siempre y cuando como y deje comer,0.42857142857142855
53,21454,2022-08-03 23:20:12+00:00,Dem devn knw race run https://t.co/l5p0NfNHDa,dem devn knw race run,0.4
6,21507,2022-08-04 23:57:18+00:00,@capricornicasta Nije to mjesec no 5G repetitor,nije to mjesec no 5g repetitor,0.4
26,21627,2022-08-05 23:45:48+00:00,@DavidJWilli Dem caylis and fi gweh,dem caylis and fi gweh,0.4
