,date,content,cleaned_content
2502,2022-05-20 08:58:05+00:00,"Hi @haeyeolhyun, To promptly address your concern, please coordinate with the Department of Information and Communications Technology as it is the proper agency which has jurisdiction over this matter. Trunkline No.: 8-920-0101, Email: information@dict.gov.ph. Thank you.",hi promptly address your concern please coordinate with department information communications technology as it is proper agency which has jurisdiction over this matter trunkline no 8 920 0101 email information gov ph thank you
2503,2022-05-20 08:58:05+00:00,"Ughhhh  🔥Heaven Peralejo's hotness is on another level ❤️😍

Even PAG-ASA says it's rainy season already, Heaven is here to prove na summer pa rin!!  🥰 💦

Definitely, the hottest star today...

(c) @hperalejo @LuannePeralejo https://t.co/kbKLPA9TWz",ughhhh heaven peralejos hotness is another level even pag asa says its rainy season already heaven is here prove na summer pa rin definitely hottest star today c
2504,2022-05-20 08:58:04+00:00,Fans are rooting for the teams that they like on the comments section of the NCAA Philippines Facebook page. Check them out here: https://t.co/3metBQs4Kb,fans are rooting teams that they like comments section ncaa philippines facebook page check them out here
2505,2022-05-20 08:58:03+00:00,"@YnahGives done, thanks po sa GA!",done thanks po sa ga
2506,2022-05-20 08:58:03+00:00,@koolk123456 @USPOOKEDME @VandalCityCorp @MysticMen_ @pandesalugh @GreatestNeezy @tupacisgoat1,
2507,2022-05-20 08:58:01+00:00,@ken08306 yabang mo koya,yabang mo koya
2508,2022-05-20 08:58:00+00:00,"🫶🏻🥹

https://t.co/j8EG7DswCU",
2509,2022-05-20 08:57:58+00:00,@RHLiwanag @kilithesonofdis @MarcoSebrano Ano pong lyrics nyan?,ano pong lyrics nyan
2510,2022-05-20 08:57:58+00:00,ngi https://t.co/RWw1fgDp69,ngi
2511,2022-05-20 08:57:57+00:00,"My writing books with positive gay characters
A true nature is a gloomy monolith, sort of l
//
( 1 ) تقول ( وفاء ) لكل الرجال لماذا تركتنا ا
 اهدءي يا نوازع الشوق في قلب ي فلن تملكي لماض",my writing books with positive gay characters true nature is gloomy monolith sort l 1
2512,2022-05-20 08:57:57+00:00,@leatherengines it's giving amanpulo(l),its giving amanpulo l
2513,2022-05-20 08:57:57+00:00,okay wala pakyu ./.,okay wala pakyu
2514,2022-05-20 08:57:53+00:00,gosh I overslept. missed to meet the potential client from AU 🥲,gosh i overslept missed meet potential client au
2515,2022-05-20 08:57:48+00:00,"Sikat ka na, uuwi ka pa! Saan ka pa, Ernest? Thanks us later! @wwwicegov #SendErnestBackHome https://t.co/HDHAQUqEaG",sikat ka na uuwi ka pa saan ka pa ernest thanks us later
2516,2022-05-20 08:57:44+00:00,"Oh my hehe

FRANCINE GreatTastePGevent

#FrancineDiaz https://t.co/cJSLCuIqtD",oh my hehe francine greattastepgevent
2517,2022-05-20 08:57:44+00:00,"@RCD_Mallorca I like one TAKE lovers girl. haha.
¡Animo TAKE con la chica!",i like one take lovers girl haha animo take con la chica
2518,2022-05-20 08:57:44+00:00,@lonzeealonzo Im watching sa wowpresents ✨,im watching sa wowpresents
2519,2022-05-20 08:57:44+00:00,@rymndb @jessa_bermudo15 My exact thoughts 🤭,my exact thoughts
2520,2022-05-20 08:57:43+00:00,@Jiminxtheii all sites po no site pob if compact :) for standard or sets po meron,all sites po no site pob if compact standard or sets po meron
2521,2022-05-20 08:57:42+00:00,"@chakybinsan CANDY SUGAR POP 20M

#ASTRO   #아스트로   
@offclASTRO
 #Drive_to_the_Starry_Road",candy sugar pop 20m
2522,2022-05-20 08:57:42+00:00,Sir Cris 🫶🏼 https://t.co/mdTSSuCyh5,sir cris
2523,2022-05-20 08:57:42+00:00,"@shangives done, thanks po sa GA!",done thanks po sa ga
2524,2022-05-20 08:57:41+00:00,Tara na at umuwi. Joke lang. Dami pa backlogs. 🥲 https://t.co/DA2zJ5JAhR,tara na at umuwi joke lang dami pa backlogs
2525,2022-05-20 08:57:39+00:00,ahh grabehaaaa pag oh pa gali gipagwas ang ticket sold out dayun hayssst,ahh grabehaaaa pag oh pa gali gipagwas ang ticket sold out dayun hayssst
2526,2022-05-20 08:57:39+00:00,"Keep yo head up, Better days are comming! https://t.co/cZZhEcZQCa",keep yo head up better days are comming
2527,2022-05-20 08:57:38+00:00,"— #HBproofs

🦋 - thank you so much po @hwangsbag1 , jihyo rp set came home safely 💗 https://t.co/k9uzuiqwmG",thank you so much po jihyo rp set came home safely
2528,2022-05-20 08:57:38+00:00,"5.20.2022

Trinaydor ako ni Shan Mirabona",5 20 2022 trinaydor ako ni shan mirabona
2529,2022-05-20 08:57:37+00:00,@TheMedicalCity TMC is our retainer. Thanks for honoring your nurses.,tmc is our retainer thanks honoring your nurses
2530,2022-05-20 08:57:35+00:00,@PhilippineStar @philstarlife Ah credit grabber din.,ah credit grabber din
2531,2022-05-20 08:57:35+00:00,@chubbsatiny ✌️,
2532,2022-05-20 08:57:35+00:00,@bangsapprentice @elsserafim It is because hybe also threatened the minors that they will be sued.,it is because hybe also threatened minors that they will be sued
2533,2022-05-20 08:57:33+00:00,@clangdiamzon will do exactly the same if i were in the same situation..,will do exactly same if i were same situation
2534,2022-05-20 08:57:33+00:00,paano na ko mag uupdate kay,paano na ko mag uupdate kay
2535,2022-05-20 08:57:31+00:00,N O T E D ‼️ https://t.co/TP0AM65Yw8,n o t e d
2536,2022-05-20 08:57:31+00:00,"@leonardnftpage @GreatGoatsNFT @joowloow

@slyy240

@nftpax28",
2537,2022-05-20 08:57:30+00:00,https://t.co/MNiePhg7mr,
2538,2022-05-20 08:57:30+00:00,@ScreenMix https://t.co/a4NIFemDlw,
2539,2022-05-20 08:57:30+00:00,After the rain! 🥰 https://t.co/LJvgmKtbPY,after rain
2540,2022-05-20 08:57:29+00:00,"@ya_joohere Happy birthday, Ju! 💖",happy birthday ju
2541,2022-05-20 08:57:29+00:00,Left Over Meat at Veggies sa trial? I pancit yan 🤣 solid parin timpla ko hehe https://t.co/15vdIKIxRe,left over meat at veggies sa trial i pancit yan solid parin timpla ko hehe
2542,2022-05-20 08:57:28+00:00,@jaysmtc Tingin 🥺,tingin
2543,2022-05-20 08:57:28+00:00,@minmin_083100 たべたいw 美味しそう,w
2544,2022-05-20 08:57:28+00:00,https://t.co/4gELELrsB3 https://t.co/KidPYZNke1,
2545,2022-05-20 08:57:28+00:00,@jokemiri @heavyspoilers My theory is Vision was basically created with Wanda's conscience. This is why he was the one who eventually tried to piece things out and was able to wake up people. Because real Wanda wouldn't want to hurt people. Ever wonder why Dottie's blood was colored during the 80s?,my theory is vision was basically created with wandas conscience this is why he was one who eventually tried piece things out was able wake up people because real wanda wouldnt want hurt people ever wonder why dotties blood was colored during 80s
2546,2022-05-20 08:57:28+00:00,hays my little gf 🥺 https://t.co/WHDroqUOkt,hays my little gf
2547,2022-05-20 08:57:27+00:00,"@kyesalo @tpbabiesniEian I am confident 

3DAYSto TagumPIE WITH EIAN",i am confident 3daysto tagumpie with eian
2548,2022-05-20 08:57:27+00:00,@TanSuroki I'd go back in time and change it but I can't.,id go back time change it but i cant
2549,2022-05-20 08:57:26+00:00,@taerijjang Zombie Tael bite me 🧟‍♀️🧟‍♀️ 😁,zombie tael bite me
2550,2022-05-20 08:57:25+00:00,t1 choke,t1 choke
2551,2022-05-20 08:57:24+00:00,Tumal ngayon ah,tumal ngayon ah
2552,2022-05-20 08:57:24+00:00,SUPER CUTE NIYO HUHU https://t.co/MHVtDIjkV0,super cute niyo huhu
2553,2022-05-20 08:57:24+00:00,"We are proud to share that we are a corporation that is platinum PhilGEPS certified. This certification helps us to build quality, recognition, and credibility from the government as well. 

#PHILGEPSREGISTERED #PlatinumMembership #construction #architecture https://t.co/yutnXSToU1",we are proud share that we are corporation that is platinum philgeps certified this certification helps us build quality recognition credibility government as well
2554,2022-05-20 08:57:23+00:00,☠️ https://t.co/DTdlCl6vM9,
2555,2022-05-20 08:57:23+00:00,"꒰ wts lfb nct ꒱

        jaemin set 🐰 

⌗ P 2,500 strictly sold as set, less 200 if payo
⌗ onhand, open up to 5 days reservation 
⌗ don't claim if sensitive to marks
⌗ MOP: gcash, MOD: ggx/sco/ssd(mm) 

t. wts nctdream jaemin photocard ph https://t.co/E64m5YHPUt",wts lfb nct jaemin set p 2 500 strictly sold as set less 200 if payo onhand open up 5 days reservation dont claim if sensitive marks mop gcash mod ggx sco ssd mm t wts nctdream jaemin photocard ph
2556,2022-05-20 08:57:23+00:00,@MIKEanin I’m so jelly. I’m not around when you guys are there 😭,i m so jelly i m not around when you guys are there
2557,2022-05-20 08:57:23+00:00,@kentmalagday deserve mag enjoy sa weekend,deserve mag enjoy sa weekend
2558,2022-05-20 08:57:22+00:00,@ROJOLIE1 @ibanaginthecity akala ata nila papansinin sila ng narcos nila hahahah tapoz n ang pangagamit,akala ata nila papansinin sila ng narcos nila hahahah tapoz n ang pangagamit
2559,2022-05-20 08:57:21+00:00,I miss cheering for FEU in every game.. https://t.co/aKQAYv0wtw,i miss cheering feu every game
2560,2022-05-20 08:57:21+00:00,"Ang importante nakapagsimula ka na.
Pag hindi pa, START NOW!

Save as much as you can, while you can. Habang kaya mo pa. 

For more learnings: https://t.co/vHpIjd28Kz

#financialliteracy https://t.co/qEwMJTGdV6",ang importante nakapagsimula ka na pag hindi pa start now save as much as you can while you can habang kaya mo pa more learnings
2561,2022-05-20 08:57:21+00:00,"@heonytokki Hahaha magtigil siya, anim members di maghanap ng iba choz 🤣🤣🤣",hahaha magtigil siya anim members di maghanap ng iba choz
2562,2022-05-20 08:57:21+00:00,@lrrnmltn te jusko sa ganong mukha pa nanggaling 😭 brw lintik ka tunawag na sakin teleperformance HAHAHAHAHA di ako prepared sa sinabi ko. Sabi ko kind lahit apaka maldita mo 😭😭,te jusko sa ganong mukha pa nanggaling brw lintik ka tunawag na sakin teleperformance hahahahaha di ako prepared sa sinabi ko sabi ko kind lahit apaka maldita mo
2563,2022-05-20 08:57:20+00:00,for the walang signal pota naman,walang signal pota naman
2564,2022-05-20 08:57:19+00:00,"Watch it LIVE on our Facebook page this May 25, 2022, at 5:30 pm. Hope to see you there! 😉

RSVP HERE to join the event: https://t.co/Z0NDiXMvT7",watch it live our facebook page this may 25 2022 at 5 30 pm hope see you there rsvp here join event
2565,2022-05-20 08:57:19+00:00,@ryusooncart yes i get it nagugutom ka but the point is kailangan bang ipost?,yes i get it nagugutom ka but point is kailangan bang ipost
2566,2022-05-20 08:57:18+00:00,"📽️ ABANGAN!

For this live showing of MSMEs on the Spotlight, Anne Marasigan of Zariah Craftshop will give us insight into how to incorporate Philippine-inspired elements into modern designs to create a truly unique and marketable product. https://t.co/wwJBKQopA0",abangan this live showing msmes spotlight anne marasigan zariah craftshop will give us insight into how incorporate philippine inspired elements into modern designs create truly unique marketable product
2567,2022-05-20 08:57:16+00:00,"Nagsa-sound trip lang ako ng fave song ko ni Whitney eh. Kailangan bang bidyohin mo, @wisha?? 😆 https://t.co/d2zC56VTFB",nagsa sound trip lang ako ng fave song ko ni whitney eh kailangan bang bidyohin mo
2568,2022-05-20 08:57:16+00:00,kalat 😆 https://t.co/SpKw0Srfxt,kalat
2569,2022-05-20 08:57:15+00:00,@loualhati__ Ah oops that sent monkaW,ah oops that sent monkaw
2570,2022-05-20 08:57:14+00:00,"⭐ツムツム代行⭐

✅詐欺無し、公式サイト有り
✅豊富な実績、代行歴５年
✅24時間受付可能です

依頼はこちらから▶  https://t.co/LQwnHmlZzI
実績はこちらから▶  #ゆき代行
今日の担当者より▶ サイトを見てください
#ツムツム #ツムツム代行
#ツムツムチート代行
https://t.co/uMo3BzLqeM",24
2571,2022-05-20 08:57:14+00:00,@kentheeee Gagoooo paano yun beh taena mo,gagoooo paano yun beh taena mo
2572,2022-05-20 08:57:12+00:00,Pakainit,pakainit
2573,2022-05-20 08:57:11+00:00,@KapamilyaV @AKIRAawrr @BGYO_members @BGYO_Akira https://t.co/tlEamKucCw,
2574,2022-05-20 08:57:10+00:00,gusto ko bumili ng binder 🥲,gusto ko bumili ng binder
2575,2022-05-20 08:57:08+00:00,"That's the kind of person i want to grow up with
@vicegandako
#showtimeveryfunny
#ViceGanda",thats kind person i want grow up with
2576,2022-05-20 08:57:08+00:00,"@kyesalo @tpbabiesniEian I am joyful

3DAYSto TagumPIE WITH EIAN",i am joyful 3daysto tagumpie with eian
2577,2022-05-20 08:57:08+00:00,6-0 incoming ;) https://t.co/iIdkED1E6Q,6 0 incoming
2578,2022-05-20 08:57:07+00:00,HOOOOYYYYY 😂😂😂😂 https://t.co/QtvHW2q0Ee,hooooyyyyy
2579,2022-05-20 08:57:06+00:00,@DPamparegla Hello maam,hello maam
2580,2022-05-20 08:57:05+00:00,@gdddkth Ayan ha HAHAHAHAHA,ayan ha hahahahaha
2581,2022-05-20 08:57:04+00:00,@carloople @snkatkdesignlab Ganda!,ganda
2582,2022-05-20 08:57:03+00:00,ka stress mabuhay pero laban lang,ka stress mabuhay pero laban lang
2583,2022-05-20 08:57:01+00:00,EWWWWWW!!!,ewwwwww
2584,2022-05-20 08:57:01+00:00,"hirap sainyo galit kayo tas ibabaling nyo pa sa ibang tao, imbes good mood ako eh talaga naman",hirap sainyo galit kayo tas ibabaling nyo pa sa ibang tao imbes good mood ako eh talaga naman
2585,2022-05-20 08:56:59+00:00,luigi goat!! done na networking gahdd,luigi goat done na networking gahdd
2586,2022-05-20 08:56:59+00:00,pagooddd,pagooddd
2587,2022-05-20 08:56:58+00:00,wag sana umulan,wag sana umulan
2588,2022-05-20 08:56:57+00:00,@rayragasa Hahahaha ssshh,hahahaha ssshh
2589,2022-05-20 08:56:56+00:00,@tynjarlos @paperhuman Oo nga naman! I’ll do that. Thank you Tyn!,oo nga naman i ll do that thank you tyn
2590,2022-05-20 08:56:56+00:00,It's time to take a bath first 🥹,its time take bath first
2591,2022-05-20 08:56:56+00:00,@QueencykhenG Sungalngalin mo vebs,sungalngalin mo vebs
2592,2022-05-20 08:56:55+00:00,yung puso koooooo hooooooy 🥰🤐,yung puso koooooo hooooooy
2593,2022-05-20 08:56:55+00:00,@ranicarts oo. ididisplay ko sa binder kasi nakabili na ko ng pricetag. hahaha kaya keri lang yung sila na tumingin hahahaha,oo ididisplay ko sa binder kasi nakabili na ko ng pricetag hahaha kaya keri lang yung sila na tumingin hahahaha
2594,2022-05-20 08:56:55+00:00,@zilliqa F*ck bitcoin if it's dumping. Zilliqa is the future of web 3.0 and metaverse. Zil to the moon!!,f ck bitcoin if its dumping zilliqa is future web 3 0 metaverse zil moon
2595,2022-05-20 08:56:52+00:00,@JustinSay_722 Hahahahaa potaenaaaaa,hahahahaa potaenaaaaa
2596,2022-05-20 08:56:52+00:00,@yujinsparkscart Huhu thank you po sa lahat ng feedbacks omg  more budols pa po sa susunod! 🧡,huhu thank you po sa lahat ng feedbacks omg more budols pa po sa susunod
2597,2022-05-20 08:56:51+00:00,need ko mama,need ko mama
2598,2022-05-20 08:56:50+00:00,Ga... La https://t.co/oZKf05Ldyf,ga la
2599,2022-05-20 08:56:50+00:00,"@kyesalo @tpbabiesniEian I am intelligent 

3DAYSto TagumPIE WITH EIAN",i am intelligent 3daysto tagumpie with eian
2600,2022-05-20 08:56:49+00:00,@cayla_olazo drop pic po,drop pic po
2601,2022-05-20 08:56:49+00:00,kahit na unfriend ko na papansin pa rin naiirita ako kapag nakikita ko pangalan mo,kahit na unfriend ko na papansin pa rin naiirita ako kapag nakikita ko pangalan mo
2602,2022-05-20 08:56:47+00:00,@chinitomanager Tangina Ahahahahaha na kwento ko yan,tangina ahahahahaha na kwento ko yan
2603,2022-05-20 08:56:47+00:00,@ayame_apricot ないす！w,w
2604,2022-05-20 08:56:45+00:00,"pati sa pagiging loyal, may medal",pati sa pagiging loyal may medal
2605,2022-05-20 08:56:45+00:00,@jaayvinas Mas masarap ka wag ka papatalo sa spaghetti hahahahaha,mas masarap ka wag ka papatalo sa spaghetti hahahahaha
2606,2022-05-20 08:56:44+00:00,"Sana magkita na tayo, para sabihin sayo kung gaano kita kamahal. Hihintayin ko ang tamang panahon para makita ka, aking mahal. 

- Asahi",sana magkita na tayo para sabihin sayo kung gaano kita kamahal hihintayin ko ang tamang panahon para makita ka aking mahal asahi
2607,2022-05-20 08:56:43+00:00,"Loisa, Ronnie, and the rest of the cast members answer questions from the media for the #LoveIn40DaysMediacon. https://t.co/X56sEjOjBt",loisa ronnie rest cast members answer questions media
2608,2022-05-20 08:56:41+00:00,Hahahahaa bakit mukha syang butiki 🤣🤣😭,hahahahaa bakit mukha syang butiki
2609,2022-05-20 08:56:41+00:00,@bricepromos Good morning 😚,good morning
2610,2022-05-20 08:56:41+00:00,SHETTTTT SELF ANUNA???? https://t.co/llye6agR5M,shettttt self anuna
2611,2022-05-20 08:56:39+00:00,Yung #KathNiel at #LoiNie parehas sila sa primetime on May 30. Walang lipatan ng channel ha. 💙💜 #2G2BT #LoveIn40Days https://t.co/NNxu55fptQ,yung at parehas sila sa primetime may 30 walang lipatan ng channel ha
2612,2022-05-20 08:56:39+00:00,@PederrALPHA @GreatGoatsNFT @tyesobros3 @Nargis1811 @miggysol95,
2613,2022-05-20 08:56:38+00:00,"Punishing like Sailor Moon became a classic 90s hit.
Her 30th anniversary this year made childhood cuter and I feel that 2024 marks Crystal's 10th unless Usagi gets to fit her Sailor Cosmos cosplay she perfected years ago. https://t.co/aXj0QZimyb",punishing like sailor moon became classic 90s hit her 30th anniversary this year made childhood cuter i feel that 2024 marks crystals 10th unless usagi gets fit her sailor cosmos cosplay she perfected years ago
2614,2022-05-20 08:56:37+00:00,"kahit man lang sana sinabi na ""bagay sayo"" bago magalit e. 😅",kahit man lang sana sinabi na bagay sayo bago magalit e
2615,2022-05-20 08:56:35+00:00,@makelmarasigan That small salad wrap is approx 300. Lols,that small salad wrap is approx 300 lols
2616,2022-05-20 08:56:35+00:00,the caption says it's not all of us are dead 😭 https://t.co/ZQWqiM2CrE,caption says its not all us are dead
2617,2022-05-20 08:56:35+00:00,@pattyvillarante hindi pa ako patay ❤️💚✌🏻👊🏻 HEHHEUDUSHAHHAHAHA wala bang chika?,hindi pa ako patay hehheudushahhahaha wala bang chika
2618,2022-05-20 08:56:34+00:00,@Toptap_jirakit 520 😍,520
2619,2022-05-20 08:56:34+00:00,@jongindaee Matic ma ccharge sa card diba? HAHAHA SHUTA FIRST TIME KO DITO. Help me.,matic ma ccharge sa card diba hahaha shuta first time ko dito help me
2620,2022-05-20 08:56:32+00:00,Bring back the old ig 😩 😅😅😅,bring back old ig
2621,2022-05-20 08:56:32+00:00,@T1LoL losing is good as we can see what we need to improve. fighting!,losing is good as we can see what we need improve fighting
2622,2022-05-20 08:56:32+00:00,"@kyesalo @tpbabiesniEian I am brave

3DAYSto TagumPIE WITH EIAN",i am brave 3daysto tagumpie with eian
2623,2022-05-20 08:56:32+00:00,@crypto_unicorns More power to CU Fam. Gonna support you guys til' the end. 😉😆,more power cu fam gonna support you guys til end
2624,2022-05-20 08:56:31+00:00,Ang sarap ng tulog ko. Solid. 5 hours,ang sarap ng tulog ko solid 5 hours
2625,2022-05-20 08:56:29+00:00,hindi pa nga magaling daliri mo hayp ka.,hindi pa nga magaling daliri mo hayp ka
2626,2022-05-20 08:56:29+00:00,@DaCryptonic @BitWarriorsNFT https://t.co/AzrNi3EAou,
2627,2022-05-20 08:56:27+00:00,"@DOHgovph @JecelleRicafort @DOHgovph: According to the World Health Organization, Monkeypox is a viral disease coming from animals, that occurs primarily in tropical rainforest areas of Central and West Africa and is occasionally exported to other regions. | via RH15 @JecelleRicafort",according world health organization monkeypox is viral disease coming animals that occurs primarily tropical rainforest areas central west africa is occasionally exported other regions via rh15
2628,2022-05-20 08:56:25+00:00,"The world does not judge us by our circumstance, only by what we do. Kapag nasa korte ba, a judge will say, “hmm ayoko siya ipakulong kasi kawawa naman mga anak niya, Im sure may pinapakain siyang pamilya.” The world doesnt revolve that way. Let justice prevail in this case.",world does not judge us by our circumstance only by what we do kapag nasa korte ba judge will say hmm ayoko siya ipakulong kasi kawawa naman mga anak niya im sure may pinapakain siyang pamilya world doesnt revolve that way let justice prevail this case
2629,2022-05-20 08:56:25+00:00,"knowing that he is in such a delicate situation pala? We do not even know kung accurate yang scenario mo. I dislike how you give ernest the excuse by taking ALL the blame from him and now passing it onto us. Wala na ngang accountability, pati katiting na blame tinaggal mo pa.",knowing that he is such delicate situation pala we do not even know kung accurate yang scenario mo i dislike how you give ernest excuse by taking all blame him now passing it onto us wala na ngang accountability pati katiting na blame tinaggal mo pa
2630,2022-05-20 08:56:25+00:00,@spycbeef @_missabi pasama ako,pasama ako
2631,2022-05-20 08:56:24+00:00,"Such a grim (a bit exaggerated) scenario but I will indulge you with a response. 

I do not want any of that to happen but if it does, that’s still on Ernest. Maybe this argument is best directed to him. Why would he put his friends and people around him in danger - https://t.co/x2AIvxNoor",such grim bit exaggerated scenario but i will indulge you with response i do not want any that happen but if it does that s still ernest maybe this argument is best directed him why would he put his friends people around him danger
2632,2022-05-20 08:56:23+00:00,"📍The Zone, Badminton Court, Makati 🏸",zone badminton court makati
2633,2022-05-20 08:56:21+00:00,"NOW: ProMedia CEO Paul Izon Reyes says #MWPH2022 delegate Gwendolyne Fourniol of #NegrosOccidental is ""pure beauty."" The French-Filipino returning #MissWorldPhilipp8nes candidate is one of his company's ""beauty athletes"" for national contests this year. .@inquirerdotnet https://t.co/lEeLcODaLa",now promedia ceo paul izon reyes says delegate gwendolyne fourniol is pure beauty french filipino returning candidate is one his companys beauty athletes national contests this year
2634,2022-05-20 08:56:20+00:00,"Breaks my heart to see them hungry, cold and forsaken! 😢🥹",breaks my heart see them hungry cold forsaken
2635,2022-05-20 08:56:20+00:00,@paperhuman @tynjarlos Oks lang may tea pot kasi ako sa bahay. Hehe yung bags pang office. Thank youuu,oks lang may tea pot kasi ako sa bahay hehe yung bags pang office thank youuu
2636,2022-05-20 08:56:16+00:00,@ayame_apricot マリンのコスプレで似合う！ ✨❤️,
2637,2022-05-20 08:56:16+00:00,daming totga https://t.co/KsSpLbD6mx,daming totga
2638,2022-05-20 08:56:16+00:00,"dahi sa panahon, usto ko nlng matulog kesa magreview",dahi sa panahon usto ko nlng matulog kesa magreview
2639,2022-05-20 08:56:14+00:00,🥱🥱🥱,
2640,2022-05-20 08:56:14+00:00,tamang ft ng cake tsaka coke ah yari tlga ka tlga sa doctor mo beh.😂,tamang ft ng cake tsaka coke ah yari tlga ka tlga sa doctor mo beh
2641,2022-05-20 08:56:13+00:00,"@macxvalentine all for kdlex

RUNTOME EP1 ON KUMU",all kdlex runtome ep1 kumu
2642,2022-05-20 08:56:13+00:00,This is actually sad tho. It just shows that there's really lack of education here. 😔 https://t.co/VCUknOpS7v,this is actually sad tho it just shows that theres really lack education here
2643,2022-05-20 08:56:12+00:00,@MutantApes eyyy,eyyy
2644,2022-05-20 08:56:12+00:00,"@kyesalo @tpbabiesniEian I am supportive 

3DAYSto TagumPIE WITH EIAN",i am supportive 3daysto tagumpie with eian
2645,2022-05-20 08:56:12+00:00,ano pa nga bang aasahan ko. eh never naman ako kinompliment haha,ano pa nga bang aasahan ko eh never naman ako kinompliment haha
2646,2022-05-20 08:56:11+00:00,Rell pick https://t.co/lpC2mO0lC2,rell pick
2647,2022-05-20 08:56:10+00:00,"This catch-up immunization drive in the capital region will be held from May 30 to June 10, PMA president Benito Atienza said.

https://t.co/cuAgORC74f",this catch up immunization drive capital region will be held may 30 june 10 pma president benito atienza said
2648,2022-05-20 08:56:09+00:00,sweet ni cong gagi 🥹❤️,sweet ni cong gagi
2649,2022-05-20 08:56:08+00:00,"Join the ResultsCX team! See our latest job openings, including ""WFM Capacity Analyst"", via the link in our bio. #Pasig, NCR",join resultscx team see our latest job openings including wfm capacity analyst via link our bio ncr
2650,2022-05-20 08:56:08+00:00,Okay mahabang leave starts today till wednesday? HAHAHAHA,okay mahabang leave starts today till wednesday hahahaha
2651,2022-05-20 08:56:08+00:00,sakit ng ulo q amputa,sakit ng ulo q amputa
2652,2022-05-20 08:56:07+00:00,@jiims Done!,done
2653,2022-05-20 08:56:07+00:00,Either sasama ako sa Pangasinan or mag babackout ako 🥲,either sasama ako sa pangasinan or mag babackout ako
2654,2022-05-20 08:56:07+00:00,Ang bilis ko ma-distract hayop basta layasan e no,ang bilis ko ma distract hayop basta layasan e no
2655,2022-05-20 08:56:06+00:00,@amourr_am napapadalas ata?,napapadalas ata
2656,2022-05-20 08:56:06+00:00,@leseeeel Ok wait..student ka ba o teacher???,ok wait student ka ba o teacher
2657,2022-05-20 08:56:05+00:00,tagal nila dada hahaha,tagal nila dada hahaha
2658,2022-05-20 08:56:05+00:00,ang cutie.. 🥹,ang cutie
2659,2022-05-20 08:56:04+00:00,@DaCryptonic @MetaaDog https://t.co/nicEIuLNJr,
2660,2022-05-20 08:56:03+00:00,I'mma flirt,imma flirt
2661,2022-05-20 08:56:03+00:00,Shout out sayo dawgs hahahahaha https://t.co/597ev0tKKV,shout out sayo dawgs hahahahaha
2662,2022-05-20 08:56:02+00:00,"@TeamFranKiraOFC Pizza

FRANCINE GreatTastePGevent",pizza francine greattastepgevent
2663,2022-05-20 08:56:00+00:00,"FranKira month!!

April is francine issue month.

July is Akira and francine blessings month.

#FranKira",frankira month april is francine issue month july is akira francine blessings month
2664,2022-05-20 08:56:00+00:00,"Another potential all-Filipino showdown looms in men’s doubles of tennis at the 31st Southeast Asian Games.

https://t.co/aCpbCwSU4v",another potential all filipino showdown looms men s doubles tennis at 31st southeast asian games
2665,2022-05-20 08:56:00+00:00,@Paps_Caloy Mamiss ko si Tatay Digong. 😭😭😭,mamiss ko si tatay digong
2666,2022-05-20 08:55:59+00:00,😘 https://t.co/H4XCtTNM5F,
2667,2022-05-20 08:55:59+00:00,@mimayladyyy_ HAHAHA MAMIII NASA WOW +. ANG AGA NIRELEASE!!!,hahaha mamiii nasa wow ang aga nirelease
2668,2022-05-20 08:55:58+00:00,dlsu at nu fan talaga ako pero lumipat kasi si Dave 😎 this is customize hehe mahirap hanapin yung mismong shirt https://t.co/SsWubERalU,dlsu at nu fan talaga ako pero lumipat kasi si dave this is customize hehe mahirap hanapin yung mismong shirt
2669,2022-05-20 08:55:58+00:00,@jcbaboysantos HAHAHAHAHAHAHHAHA naguguluhan narin ako teh. Utang at cravings nga pala pinag uusapan dito 🤣😂 https://t.co/wetOykANpf,hahahahahahahhaha naguguluhan narin ako teh utang at cravings nga pala pinag uusapan dito
2670,2022-05-20 08:55:57+00:00,"@_TheUnbothered Kain tayo Geh, pancit batil patong! Merienda na! HAHAHAHAH",kain tayo geh pancit batil patong merienda na hahahahah
2671,2022-05-20 08:55:55+00:00,jgh,jgh
2672,2022-05-20 08:55:55+00:00,apaka malas ko talaga ngayong taon. taena. sana naging langaw nalang ako,apaka malas ko talaga ngayong taon taena sana naging langaw nalang ako
2673,2022-05-20 08:55:53+00:00,tamad na nga ako lalo pang pinatatamad ng weather huhu,tamad na nga ako lalo pang pinatatamad ng weather huhu
2674,2022-05-20 08:55:53+00:00,"sarap umiyak selpon daw nang selpon, e pano ako magkklase???",sarap umiyak selpon daw nang selpon e pano ako magkklase
2675,2022-05-20 08:55:52+00:00,"@TeamFranKiraOFC Coke

FRANCINE GreatTastePGevent",coke francine greattastepgevent
2676,2022-05-20 08:55:51+00:00,@PearlCapulong Congratulations 🍾🎉,congratulations
2677,2022-05-20 08:55:50+00:00,@IamBinibiningE Hahahaha potaaaaaa,hahahaha potaaaaaa
2678,2022-05-20 08:55:50+00:00,HELLO OMG NABUKSAN KO NA FINALLY ANG ACC KO NACKALALAMAN,hello omg nabuksan ko na finally ang acc ko nackalalaman
2679,2022-05-20 08:55:49+00:00,Init mo davao. https://t.co/2QGTkv7EnM,init mo davao
2680,2022-05-20 08:55:47+00:00,@RHLiwanag Sana all talaga!! 🥰,sana all talaga
